id,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_phone_verification,reviews_per_month
7772661,:: Carriage House :: Queen Anne ::,40885963,Michael,2015-08-08,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.63737488413853,-122.36941092468903,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,99.0,,,,50.0,2,50.0,1,1125,1 week ago,1,25,51,81,142,2,2015-12-20,2015-12-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,2.0
9254900,STUDIO APARTMENT WITH A VIEW,27128936,Anisa,2015-02-02,"Seattle, Washington, United States",within an hour,100.0,100.0,0,,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.63829756707327,-122.37377871072084,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,,2000.0,,40.0,1,0.0,1,1125,4 days ago,1,0,15,29,29,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
7714294,Top Floor Apt. W/ Spectacular View!,3521823,Elise,2012-09-10,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Queen Anne,2.0,2.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.63175343884966,-122.37127173011557,Apartment,Entire home/apt,3,1.0,1.0,1.0,Futon,137.0,815.0,,,20.0,2,20.0,2,1125,4 days ago,1,0,0,28,303,3,2015-08-18,2015-09-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,1,moderate,f,0.64
10310373,"Cozy, cute, Queen Anne living",53050379,Ana,2016-01-02,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.63858056073184,-122.3753257408229,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,20.0,,,,61.71090387374462,1,0.0,1,1125,yesterday,1,18,46,76,351,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
9368342,"Beautiful, Modern Townhouse",1039322,Manomi,2011-08-30,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.63788372174487,-122.3673710937777,Townhouse,Entire home/apt,2,1.5,1.0,1.0,Real Bed,150.0,,,500.0,50.0,2,30.0,4,1125,a week ago,1,0,0,0,212,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,strict,f,2.078918834221248
6361863,Located in the heart of Queen Anne,25150356,Kurt & Anna,2014-12-24,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.63751734544927,-122.36081167446434,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,145.0,,,100.0,30.0,2,10.0,2,1125,today,1,15,39,69,331,44,2015-05-16,2016-01-01,94.0,10.0,10.0,10.0,10.0,10.0,9.0,f,0,moderate,f,5.64
8105221,Cozy room in Modern Queen Anne Home,15155647,Shiri,2014-05-06,"Seattle, Washington, United States",within a day,70.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.63687417802139,-122.37227171191188,Townhouse,Private room,2,1.0,1.0,1.0,Futon,80.0,,,,61.71090387374462,1,0.0,1,1125,2 weeks ago,1,30,60,90,364,10,2015-09-07,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,2.5
3269390,Stand alone Guest Cottage,12171359,Diane,2014-02-12,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Queen Anne,3.0,3.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.632562742655686,-122.36722284674144,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,95.0,,,200.0,60.0,1,0.0,3,1125,1 week ago,1,18,32,50,321,77,2014-06-23,2015-12-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,1,moderate,f,4.12
4566393,Beautiful West Queen Anne Craftsman,23669617,Irmela,2014-11-12,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.63532192210432,-122.36612114800724,House,Entire home/apt,4,2.5,3.0,3.0,Real Bed,400.0,2100.0,7500.0,750.0,120.0,4,20.0,2,1125,13 months ago,1,30,60,90,365,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,moderate,f,2.078918834221248
9282409,Bright & Airy room w/ $1M views,560743,Zachary,2011-05-05,"Seattle, Washington, United States",within a day,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.63263390932941,-122.36931844777416,House,Private room,2,2.0,1.0,1.0,Real Bed,85.0,450.0,,,61.71090387374462,1,0.0,2,1125,7 weeks ago,1,0,0,0,247,2,2015-11-20,2015-12-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,1.3
8095168,Private room in upper QA w/ view!,3521823,Elise,2012-09-10,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Queen Anne,2.0,2.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.63260003819552,-122.36995243412568,Apartment,Private room,2,1.0,1.0,1.0,Futon,70.0,,,,20.0,1,0.0,1,1125,2 months ago,1,0,0,0,103,1,2015-09-08,2015-09-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,0.25
2746782,Suite Garage on Queen Anne,4016632,Jean-Marc,2012-10-30,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Queen Anne,5.0,5.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64105215050513,-122.37508173306394,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,540.0,,150.0,25.0,1,0.0,2,14,yesterday,1,18,45,45,103,109,2014-04-21,2015-12-29,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,0,strict,t,5.24
6424982,Peaceful Queen Anne Getaway,33524725,Ruth,2015-05-16,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.63140094589966,-122.3676901333062,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,,,,61.71090387374462,2,15.0,1,6,2 days ago,1,29,59,89,345,52,2015-05-29,2016-01-02,92.0,9.0,9.0,10.0,10.0,10.0,9.0,f,0,flexible,f,7.06
762029,Hand crafted Gypsy Wagon with heart,4016632,Jean-Marc,2012-10-30,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Queen Anne,5.0,5.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.64152492560981,-122.3761503724508,Camper/RV,Private room,2,1.0,1.0,2.0,Real Bed,60.0,360.0,,150.0,25.0,2,0.0,2,7,yesterday,1,19,44,44,102,191,2012-11-05,2016-01-01,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,0,strict,t,4.96
8988281,Cozy 2 BR/1 BA Queen Anne Home,46954097,Nell & Andreas,2015-10-19,"Seattle, Washington, United States",within an hour,67.0,100.0,0,Queen Anne,1.0,1.0,Queen Anne,Seattle,WA,98119,Seattle,"Seattle, WA",United States,47.635310702971786,-122.36350557505072,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,175.0,,,250.0,78.0,4,50.0,1,15,today,1,30,48,48,48,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,moderate,f,2.078918834221248
7077910,"Modern Townhouse, Heart of Ballard!",2843411,Dina,2012-07-05,"Seattle, Washington, United States",within an hour,100.0,100.0,0,,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.66932717471968,-122.39259356469373,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,170.0,1195.0,3195.0,250.0,100.0,6,100.0,4,1125,4 days ago,1,23,25,25,27,9,2015-08-10,2015-11-29,91.0,9.0,9.0,10.0,10.0,10.0,9.0,f,0,strict,f,1.82
3772674,Cozy Ballard Apartment,18232665,Kim,2014-07-17,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67407415557543,-122.3938640503292,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,650.0,,,50.0,2,20.0,3,1125,today,1,20,45,75,347,65,2014-08-28,2015-12-14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,1,moderate,f,3.94
7021906,Plum Modern - 5 bdrm Tranquility,28770702,Mercy,2015-03-04,"Seattle, Washington, United States",within a few hours,100.0,100.0,1,Ballard,4.0,4.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67362807262794,-122.38930195133072,House,Entire home/apt,12,3.5,5.0,7.0,Real Bed,465.0,3035.0,12140.0,1000.0,250.0,1,0.0,3,1125,today,1,3,26,46,175,5,2015-09-18,2015-12-16,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,0,strict,f,1.38
7618605,1BR-Ultra Hip Ballard-Walk to Bars!,5326074,Mckinzy,2013-03-04,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.6684599605579,-122.37951599522182,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175.0,,,250.0,50.0,1,0.0,1,1125,3 weeks ago,1,0,0,0,94,5,2015-08-10,2015-12-01,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,0,flexible,f,1.01
10234558,Cozy BR in heart of lively Ballard,31887689,Sophia,2015-04-25,"Seattle, Washington, United States",within an hour,100.0,99.96715927750411,0,,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.670662322939705,-122.37866592236747,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,50.0,,,,61.71090387374462,0,0.0,1,1125,yesterday,1,20,50,80,355,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
7021702,"Modern, Cozy 1 Bedroom Apartment",36805437,Brooke,2015-06-26,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67264618041156,-122.3893330272264,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,60.0,,,,61.71090387374462,1,0.0,1,1125,6 months ago,1,0,0,0,166,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
7680439,Urban cottage in heart of Ballard,1612983,Andrea,2012-01-16,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67317538409765,-122.38225959936204,House,Private room,2,1.0,1.0,1.0,Pull-out Sofa,59.0,351.0,,,12.0,1,0.0,1,1125,3 weeks ago,1,25,55,85,360,16,2015-08-12,2015-12-20,93.0,9.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,3.29
4258515,**Be in the MIDDLE OF EVERYTHING!*,841009,Lauren,2011-07-19,"Seattle, Washington, United States",within an hour,90.0,100.0,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.66793300136605,-122.3786524676208,Apartment,Private room,4,1.0,1.0,4.0,Real Bed,47.0,,,200.0,15.0,2,10.0,1,1125,yesterday,1,30,60,89,89,23,2015-05-25,2015-10-08,77.0,8.0,8.0,9.0,9.0,9.0,8.0,f,0,strict,t,3.07
1148517,Cute Cottage in Sunny Ballard,6296335,Fleur,2013-05-08,"Seattle, Washington, United States",within a day,100.0,100.0,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67296864487422,-122.39733818247204,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,145.0,,,100.0,45.0,4,30.0,2,14,6 weeks ago,1,29,59,88,88,45,2013-06-13,2015-09-21,97.0,9.0,9.0,10.0,10.0,10.0,9.0,f,0,moderate,t,1.44
2487892,Two blocks from downtown Ballard,1343908,Martin,2011-10-27,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.66862741947888,-122.3894959253679,House,Private room,2,1.0,1.0,1.0,Futon,70.0,,,,61.71090387374462,1,0.0,1,1125,today,1,10,38,68,343,75,2014-03-26,2015-12-20,94.0,10.0,9.0,10.0,10.0,10.0,10.0,f,0,flexible,f,3.46
3038772,"Cozy Private Room, Bath and Patio",15473800,Lisa,2014-05-13,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67011138347177,-122.39386928567664,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,,,100.0,25.0,1,10.0,2,1125,2 weeks ago,1,15,43,73,348,86,2014-06-02,2016-01-01,94.0,9.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,4.43
699460,Ballard Artist's Studio,3587674,Patti And Benson,2012-09-16,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.671690500882136,-122.38523906517403,House,Private room,4,1.0,1.0,2.0,Real Bed,95.0,,2000.0,,30.0,2,35.0,2,90,3 weeks ago,1,7,22,52,327,151,2012-10-15,2015-12-18,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,3.85
4085439,Historic Ballard House,21066328,Debra,2014-09-08,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67083617832085,-122.39253711071063,House,Private room,2,1.0,1.0,1.0,Real Bed,125.0,,,,61.71090387374462,1,0.0,1,1125,a week ago,1,26,49,79,345,6,2014-09-21,2015-05-29,92.0,10.0,10.0,10.0,10.0,10.0,8.0,f,1,flexible,f,0.38
8053990,Nautical Bedroom in Modern House,23228606,Elin,2014-11-01,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Ballard,3.0,3.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67088677445985,-122.39302934993714,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,,,,45.0,1,0.0,1,26,2 days ago,1,21,49,79,354,16,2015-08-30,2015-12-13,94.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,3.75
7011773,Pull out couch in garage,23228606,Elin,2014-11-01,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Ballard,3.0,3.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67011497066786,-122.3929944430576,House,Private room,1,1.0,1.0,1.0,Pull-out Sofa,25.0,,,,61.71090387374462,1,0.0,1,1125,3 months ago,1,0,0,0,55,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
2467550,Tiny Ballard House Near Transit,811494,Alexis,2011-07-12,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67430793211146,-122.37674229798984,House,Entire home/apt,4,1.0,0.0,2.0,Real Bed,40.0,250.0,800.0,500.0,50.0,2,10.0,5,1125,6 weeks ago,1,0,0,0,48,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,strict,f,2.078918834221248
2686374,Bunkhouse Topbunk/Airstream Retreat,2231298,Chris,2012-04-26,"Kirkland, Washington, United States",within an hour,100.0,100.0,0,Ballard,4.0,4.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67125039125342,-122.38263911755712,House,Entire home/apt,6,1.0,3.0,4.0,Real Bed,149.0,1300.0,3950.0,,61.71090387374462,4,20.0,1,1125,today,1,27,49,79,354,165,2014-04-14,2016-01-02,95.0,9.0,10.0,10.0,10.0,10.0,9.0,f,1,moderate,f,7.84
1956274,Sweet Ballard Apartment for Two,7466082,Vera,2013-07-13,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.6686920575291,-122.39608935555252,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,125.0,900.0,3750.0,250.0,75.0,0,0.0,3,1125,a week ago,1,27,49,79,354,48,2014-02-20,2015-12-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,strict,f,2.11
8537192,Charming Old Ballard Bungalow (2/2),43954674,Brian,2015-09-11,"Seattle, Washington, United States",within a day,67.0,100.0,0,Ballard,3.0,3.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67180552427677,-122.38804711763316,House,Private room,2,0.5,1.0,1.0,Real Bed,55.0,,,,61.71090387374462,1,0.0,1,1125,5 weeks ago,1,0,0,0,247,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
5919096,Ballard Victorian 900 sq ft apt,53050,Bob,2009-11-10,"Seattle, Washington, United States",within an hour,100.0,99.96715927750411,1,Ballard,2.0,2.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67141840265096,-122.38538535838536,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,129.0,903.0,,250.0,75.0,1,0.0,5,999,today,1,16,46,76,215,2,2015-05-17,2015-06-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,strict,f,0.26
6516529,"One-bedroom Apartment, Ballard",3781927,Katharine,2012-10-06,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.66874895490854,-122.38386997628156,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,650.0,2000.0,,61.71090387374462,1,0.0,1,1125,8 months ago,1,0,0,0,199,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,strict,f,2.078918834221248
3294243,Beautiful Ballard condo with view!,4970133,Paula,2013-02-05,"Seattle, Washington, United States",within a few hours,100.0,100.0,1,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67268172430127,-122.38773072437924,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,150.0,950.0,,,61.71090387374462,1,0.0,2,1125,2 weeks ago,1,0,3,33,258,27,2014-07-07,2015-10-14,93.0,10.0,10.0,10.0,10.0,10.0,9.0,f,0,moderate,f,1.48
10210971,Bedroom & private bath in Ballard,24709547,Daniel,2014-12-10,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.669681845352216,-122.3909884706122,Townhouse,Private room,1,1.0,1.0,1.0,Real Bed,50.0,,,500.0,10.0,1,20.0,1,1125,today,1,28,58,88,363,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
3584790,2 Bedrm Apt in the heart of Ballard,2882219,John And Alicia,2012-07-09,"Seattle, Washington, United States",within a few hours,100.0,99.96715927750411,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98117,Seattle,"Seattle, WA",United States,47.675044037520806,-122.38271491715572,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,99.0,599.0,,200.0,61.71090387374462,4,0.0,5,15,3 months ago,1,0,0,0,2,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,moderate,f,2.078918834221248
1266459,Pretty Condo in Downtown Ballard,2317654,Dahlia,2012-05-07,"Seattle, Washington, United States",within a day,100.0,100.0,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.66797916893154,-122.38210544982788,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,150.0,,,,60.0,2,50.0,2,1125,7 weeks ago,1,4,30,60,335,9,2013-07-09,2015-07-17,98.0,10.0,10.0,10.0,10.0,9.0,9.0,f,0,strict,f,0.3
9098059,Loft bedroom & art studio,43954674,Brian,2015-09-11,"Seattle, Washington, United States",within a day,67.0,100.0,0,Ballard,3.0,3.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67324984968532,-122.38733165189252,Bungalow,Entire home/apt,4,1.0,1.0,3.0,Real Bed,105.0,,,,61.71090387374462,1,0.0,2,1125,yesterday,1,17,17,17,17,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
408526,Chic 3 bed 4 bath Ballard townhome,2034501,Vivian,2012-03-30,"Seattle, Washington, United States",within a day,100.0,100.0,0,Ballard,2.0,2.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67553326838632,-122.37632401407798,House,Entire home/apt,7,4.0,3.0,3.0,Real Bed,218.0,1221.0,4200.0,750.0,300.0,4,15.0,14,60,1 week ago,1,30,60,90,365,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,strict,f,2.078918834221248
4118282,"Private, clean, spacious Townhome",19071753,Julien,2014-07-28,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98117,Seattle,"Seattle, WA",United States,47.675708114276055,-122.38755942597574,House,Entire home/apt,5,1.5,2.0,2.0,Real Bed,80.0,,,200.0,75.0,1,0.0,1,7,today,1,13,13,13,80,88,2014-10-27,2016-01-02,95.0,10.0,10.0,10.0,10.0,9.0,9.0,f,0,moderate,f,6.07
6813483,Victorian Charm in Heart of Ballard,35674639,Beverly,2015-06-13,"Seattle, Washington, United States",within an hour,67.0,100.0,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67477102702812,-122.38583049183896,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,126.0,945.0,3970.0,300.0,95.0,2,25.0,2,1125,5 days ago,1,28,28,28,275,10,2015-07-18,2015-12-26,98.0,9.0,10.0,10.0,10.0,10.0,9.0,f,0,moderate,f,1.75
6590264,Modern Ballard Apt 4 Tech Travlers,24500821,Tim,2014-12-04,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.669874319189546,-122.38771744416978,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,115.0,750.0,,500.0,50.0,2,50.0,1,1125,4 days ago,1,30,49,56,56,5,2015-07-05,2015-11-13,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,0,strict,f,0.82
2650482,Modern family home in Old Ballard,205007,Martin And Taryn,2010-08-18,"Seattle, Washington, United States",within a day,100.0,100.0,0,Ballard,1.0,1.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.670975763542906,-122.38782530429948,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,225.0,,,,75.0,1,0.0,2,10,2 months ago,1,30,60,90,365,10,2014-09-21,2015-08-07,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,0,flexible,f,0.64
20927,Cottage in the Heart of Ballard,79450,Brad & Liz,2010-02-09,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Ballard,2.0,2.0,Ballard,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.67333938829472,-122.39512028203794,Cabin,Entire home/apt,2,1.0,1.0,1.0,Futon,89.0,549.0,,,10.0,2,0.0,2,14,today,1,10,40,70,341,244,2010-07-04,2015-12-26,97.0,10.0,9.0,10.0,10.0,10.0,10.0,f,1,moderate,f,3.64
