id,host_id,booking_id,name,neighbourhood_group,city,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
7279669,627014,3236,Fabulous and Friendly Space!,Other neighborhoods,Seattle,WA,98115,47.68374787,-122.2873031,Apartment,Private room,1,1,1,1,Real Bed,f,moderate,f,f,0,,,,,,,,,,
7305969,38271728,905,"Walkable, private Capitol Hill room",Central Area,Seattle,WA,98122,47.61587834,-122.307739,Townhouse,Private room,2,1,1,1,Real Bed,f,moderate,f,f,27,2015-07-15,2015-11-29,100,10,10,10,10,10,10,4.66
7326419,28715163,699,Craftsman in University District,University District,Seattle,WA,98105,47.66722261,-122.3167983,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,14,2015-08-07,2015-12-14,94,10,9,10,10,10,9,2.78
7350059,13158974,945,Capitol Hill - Walk Score 91,Central Area,Seattle,WA,98122,47.61155082,-122.3068164,House,Private room,2,1,1,1,Real Bed,t,moderate,f,f,18,2015-07-18,2016-01-01,100,10,10,10,10,10,10,3.16
7360078,38562686,1408,Heart of downtown Seattle (Q),Downtown,Seattle,WA,98109,47.61796799,-122.3475141,Apartment,Private room,2,1,1,1,Real Bed,f,moderate,f,f,12,2015-07-24,2015-09-02,95,9,10,10,10,10,10,2.18
7363727,11604512,2279,Your own private getaway,Rainier Valley,Seattle,WA,98144,47.57868658,-122.2915246,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,26,2015-08-09,2015-12-28,98,10,10,10,10,10,10,5.23
7387294,28715163,737,Spacious Room in the U District,University District,Seattle,WA,98105,47.66749233,-122.3152824,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,12,2015-08-08,2015-11-23,92,9,10,10,9,9,9,2.4
7388899,24302543,2188,Warm Urban Charmer--Double Bed Room,Rainier Valley,Seattle,WA,98118,47.51905405,-122.2704178,House,Private room,2,1,1,2,Real Bed,f,moderate,f,f,14,2015-08-03,2015-10-19,93,9,9,9,9,8,9,2.71
7389950,5371112,3431,Seattle Mid-Century Modern,Other neighborhoods,Seattle,WA,98105,47.65738308,-122.2857879,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,12,2015-08-17,2015-11-25,98,10,10,10,10,10,10,2.55
7402861,9614304,2356,Beautiful Southeast Seattle,Seward Park,Seattle,WA,98118,47.56000257,-122.2736737,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,4,2015-08-05,2015-12-21,95,10,10,10,10,10,10,0.78
7411863,15984289,2252,Room E Single Bed in the conner,Rainier Valley,Seattle,WA,98108,47.56135887,-122.2939094,House,Private room,1,2.5,1,1,Real Bed,f,moderate,f,f,40,2015-08-03,2016-01-02,92,9,10,10,9,9,9,7.74
7417852,1119024,2259,Cheerful Seattle - Sunny Room,Rainier Valley,Seattle,WA,98118,47.54847244,-122.278428,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,11,2015-08-12,2015-11-18,96,10,10,10,10,9,9,2.26
7434103,13869873,3268,Relaxing & Comfy Master Suite,Lake City,Seattle,WA,98125,47.72364728,-122.2882158,Bed & Breakfast,Private room,2,1,1,1,Real Bed,f,moderate,f,f,5,2015-07-26,2015-08-23,100,10,10,10,10,9,9,0.92
7438635,4335914,1161,South Lake Union Penthouse Room,Cascade,Seattle,WA,98109,47.62096789,-122.3377744,Apartment,Private room,2,1,1,1,Real Bed,f,moderate,f,f,12,2015-08-08,2015-12-31,100,10,10,10,10,10,10,2.4
7534398,39472587,116,Private bedroom in heart of Ballard,Ballard,Seattle,WA,98107,47.67180998,-122.3834372,Apartment,Private room,3,1,1,1,Real Bed,f,moderate,f,f,8,2015-10-26,2015-12-21,100,10,10,10,10,10,10,3.38
7585688,16838013,2241,La Guarida...peaceful sanctuary,Rainier Valley,Seattle,WA,98144,47.575024,-122.2973057,Apartment,Private room,3,1,1,1,Real Bed,f,moderate,f,f,22,2015-07-30,2015-12-20,91,9,9,10,10,9,9,4.15
7630155,18948070,1952,Private Master Suite/Own Entrance,Beacon Hill,Seattle,WA,98108,47.54986938,-122.2925492,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,2,2015-09-05,2015-11-08,100,10,10,10,10,10,10,0.49
7664565,13200167,1047,"Private Room/Bath, Downtown-2 miles",Central Area,Seattle,WA,98144,47.59856675,-122.307544,Apartment,Private room,2,1,1,1,Real Bed,t,moderate,f,f,25,2015-08-05,2015-12-19,98,10,10,10,10,9,10,4.9
7698721,1024728,3423,"Easy City Access, U.W. Children's",Other neighborhoods,Seattle,WA,98105,47.67253249,-122.2785708,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,1,2015-09-16,2015-09-16,100,,,,,,,0.27
7714585,27603433,2988,Cute private room in Ballard house,Ballard,Seattle,WA,98117,47.6858943,-122.3783817,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,10,2015-08-31,2015-11-29,96,10,10,10,9,9,10,2.36
7735100,7227474,3800,Master bedroom in Fremont,Other neighborhoods,Seattle,WA,98103,47.65290181,-122.3521097,Townhouse,Private room,2,1,1,1,Real Bed,f,moderate,f,f,5,2015-08-16,2015-12-25,95,10,9,10,10,10,10,1.06
7742525,2409388,2534,Ginger Room by UW & Childrens Hosp,Other neighborhoods,Seattle,WA,98105,47.66509423,-122.2840485,House,Private room,2,1,1,1,Real Bed,f,moderate,t,t,2,2015-08-16,2015-08-20,100,10,10,10,10,10,10,0.42
7746170,40716728,1870,"Cozy Bedroom, Deck, Free Parking",West Seattle,Seattle,WA,98126,47.55731795,-122.3777822,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,12,2015-08-09,2015-10-25,83,9,9,9,10,9,9,2.42
7763298,20448703,1930,"Master suite, 2 queen size beds å¯ä¸­æ–‡",Beacon Hill,Seattle,WA,98108,47.54482778,-122.2996271,House,Private room,4,1,1,2,Real Bed,f,moderate,f,f,20,2015-08-13,2015-12-31,97,10,10,10,10,9,10,4.14
7775167,9763076,648,Lake Views and Bald Eagle sightings,Central Area,Seattle,WA,98122,47.61316307,-122.2823255,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,11,2015-08-09,2015-09-21,100,10,10,10,10,10,10,2.21
7777219,40912620,1158,94 walk-score elegant SLU Apt. room,Cascade,Seattle,WA,98109,47.62175656,-122.3296963,Apartment,Private room,2,1,1,1,Real Bed,f,moderate,f,f,4,2015-08-13,2015-10-02,90,10,10,10,9,10,9,0.83
7777381,10666831,1443,Privacy & gorgeous panoramic views!,Downtown,Seattle,WA,98104,47.60132622,-122.3246404,Apartment,Private room,2,1,1,1,Real Bed,f,moderate,f,f,14,2015-09-07,2015-12-14,99,10,10,10,10,10,10,3.5
7791010,41005568,1879,West Seattle Alaska Junction,West Seattle,Seattle,WA,98116,47.56073595,-122.3824936,Townhouse,Private room,3,1,1,1,Real Bed,t,moderate,f,f,27,2015-08-19,2015-12-22,96,10,10,10,10,10,10,5.83
7808495,1675559,866,Near Seattle University on Cap Hill,Central Area,Seattle,WA,98122,47.6097965,-122.3153297,House,Private room,1,1,1,1,Real Bed,f,moderate,t,t,4,2015-08-15,2015-10-19,100,10,10,9,10,10,10,0.84
7809455,12100097,2329,Private Room in Family Home,Seward Park,Seattle,WA,98118,47.55084201,-122.2700676,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,21,2015-08-16,2015-12-20,97,10,10,10,10,9,10,4.44
7828509,14099568,2074,"Charming Private Room, Light Rail",Beacon Hill,Seattle,WA,98144,47.57902013,-122.3157432,Apartment,Private room,1,1,1,1,Real Bed,f,moderate,f,f,1,2015-10-11,2015-10-11,100,8,8,10,10,10,8,0.35
7833113,5203265,1138,Prime Location to Explore Seattle!,Cascade,Seattle,WA,98109,47.62386147,-122.3422631,Apartment,Private room,2,1,1,1,Real Bed,f,moderate,f,f,16,2015-08-26,2015-12-22,96,9,10,10,10,10,10,3.64
7902569,9484575,1851,Private Room & Bath: Clean & Comfy,West Seattle,Seattle,WA,98126,47.55226285,-122.3810146,House,Private room,3,1,1,2,Real Bed,t,moderate,f,f,30,2015-08-21,2015-12-19,96,10,10,10,10,9,10,6.57
7922013,41775435,2316,Beautiful Downtown View  Room #1,Rainier Valley,Seattle,WA,98144,47.58683748,-122.2952623,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,1,2016-01-02,2016-01-02,100,10,10,10,10,10,10,1
7922663,41775435,2274,Charming Downtown View  Room #2,Rainier Valley,Seattle,WA,98144,47.58900743,-122.2974334,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,1,2015-12-31,2015-12-31,100,10,10,10,10,8,10,1
7939058,19839856,454,1 BR in modern Queen Anne townhouse,Queen Anne,Seattle,WA,98119,47.64689454,-122.3614399,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,7,2015-08-22,2015-10-07,97,10,9,10,10,9,10,1.54
7949448,26392625,3792,Private Suite in Fremont-Ballard,Other neighborhoods,Seattle,WA,98107,47.65914879,-122.3634656,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,11,2015-08-25,2015-11-28,100,10,10,10,10,10,10,2.48
7956337,41775435,2317,Cozy Red Brick Room,Rainier Valley,Seattle,WA,98144,47.58828683,-122.2959124,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,3,2015-12-19,2015-12-29,93,10,10,10,10,9,10,3
7971395,42063487,843,Nice Private bedroom Near Downtown,Central Area,Seattle,WA,98122,47.60489137,-122.3067103,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,10,2015-09-13,2015-12-23,90,9,9,10,10,9,10,2.63
7988300,6531875,1884,1. Master Suite - Walk Score 94!,West Seattle,Seattle ,WA,98116,47.56355309,-122.3867888,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,13,2015-10-11,2015-12-15,100,10,10,10,10,10,10,4.53
7988436,6531875,1900,2. Walk score 94 - Downtown in mins,West Seattle,Seattle,WA,98116,47.56136431,-122.385107,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,20,2015-10-11,2016-01-02,98,10,10,10,10,10,10,6.98
8016646,24243156,1540,Spectacular Puget Sound views,Downtown,Seattle,WA,98101,47.60745267,-122.33906,Apartment,Private room,2,1,1,1,Real Bed,f,moderate,f,f,3,2015-08-31,2015-09-28,100,10,10,9,10,10,10,0.71
8017832,6531875,1883,3. Walk score 94 - Downtown in mins,West Seattle,Seattle,WA,98116,47.56483984,-122.3885825,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,5,2015-10-11,2015-12-10,100,9,10,10,10,10,10,1.74
8053990,23228606,79,Nautical Bedroom in Modern House,Ballard,Seattle,WA,98107,47.67088677,-122.3930293,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,16,2015-08-30,2015-12-13,94,10,10,10,10,10,10,3.75
8072850,9126744,600,Artist's Garden Studio,Central Area,Seattle,WA,98122,47.60921741,-122.3025701,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,2,2015-09-06,2015-09-21,100,10,9,10,10,10,10,0.5
8086294,4328101,3098,Simple Room in Serene North Seattle,Lake City,Seattle,WA,98125,47.72855615,-122.2981587,House,Private room,1,1,1,1,Real Bed,f,moderate,f,f,3,2015-09-02,2015-09-28,100,10,10,10,10,10,10,0.72
8102349,42415214,1779,â€¢ West Seattle Crash Pad â€¢,West Seattle,Seattle,WA,98116,47.57939621,-122.3927597,House,Private room,2,1,1,1,Real Bed,t,moderate,f,f,4,2015-09-22,2015-10-30,95,10,10,10,10,10,10,1.14
8106263,42537846,2814,302 Modern Studio on Capitol Hill,Capitol Hill,Seattle,WA,98102,47.62528128,-122.3176861,Apartment,Private room,2,1,1,1,Real Bed,t,moderate,f,f,0,,,,,,,,,,
8130015,42931551,3328,Private suite in NW Contemporary,Northgate,Seattle,WA,98133,47.70505643,-122.3375511,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,1,2015-10-08,2015-10-08,100,10,10,10,10,10,10,0.34
8136553,42966608,3506,A cozy and quiet space for you !,Capitol Hill,Seattle,WA,98112,47.64193321,-122.280189,Apartment,Private room,2,1,1,1,Real Bed,f,moderate,f,f,1,2015-09-07,2015-09-07,100,10,10,10,10,10,10,0.25
8152191,43039185,536,Cozy room at Green Lake Seattle.,Other neighborhoods,Seattle,WA,98115,47.67644022,-122.3274933,House,Private room,2,1,1,1,Real Bed,t,moderate,f,f,11,2015-09-08,2015-12-17,89,9,9,9,10,10,9,2.77
8289871,1024728,3425,Cozy Room near U.W. & Children's,Other neighborhoods,Seattle,WA,98105,47.67075686,-122.2767092,House,Private room,2,1,1,2,Real Bed,f,moderate,f,f,0,,,,,,,,,,
8293287,295367,574,Modern private room and bath,Central Area,Seattle,WA,98122,47.61331951,-122.3005669,House,Private room,2,1,1,1,Real Bed,t,moderate,f,f,8,2015-09-15,2015-11-16,98,10,10,10,10,10,10,2.14
8310576,12590022,1698,Historic building in Pioneer Square,Downtown,Seattle,WA,98104,47.59889349,-122.3334928,Condominium,Private room,2,1,1,1,Real Bed,f,moderate,f,f,10,2015-10-04,2015-11-20,100,10,10,10,10,10,9,3.23
8326413,2316284,2264,One bedroom in the heart of Seattle,Rainier Valley,Seattle,WA,98118,47.56183825,-122.2890839,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,9,2015-09-25,2015-12-20,96,10,10,10,10,9,10,2.65
8379081,44157998,514,"Private Room, Bath, & Kitchenette",Other neighborhoods,Seattle,WA,98115,47.67431015,-122.3226601,House,Private room,4,1,1,1,Real Bed,t,moderate,f,f,5,2015-09-21,2015-12-21,92,8,8,8,8,10,9,1.42
8411627,20731,3339,1BR 1BA In Brand New Townhome,Northgate,Seattle,WA,98103,47.7005554,-122.3445682,House,Private room,2,1.5,1,1,Real Bed,f,moderate,f,f,6,2015-09-29,2015-12-04,100,10,10,10,10,10,10,1.84
8411663,20731,1999,1br 1ba in a new Townhome room #2,Other neighborhoods,Seattle,WA,98103,47.69849564,-122.3460439,House,Private room,2,1.5,1,1,Real Bed,f,moderate,f,f,0,,,,,,,,,,
8505940,30804330,2563,Cozy room near UW,Capitol Hill,Seattle,WA,98112,47.63639418,-122.3024006,House,Private room,2,0,1,1,Real Bed,f,moderate,f,f,14,2015-09-27,2015-12-13,97,10,10,10,10,10,10,4.2
8507062,30804330,2561,Pleasant room rear UW,Capitol Hill,Seattle,WA,98112,47.63713057,-122.3027138,House,Private room,2,0,1,1,Real Bed,f,moderate,f,f,6,2015-09-27,2015-12-13,97,10,10,10,10,9,10,1.8
8551871,38370991,2990,Cozy Ballard Flat,Ballard,Seattle,WA,98117,47.68330841,-122.3784279,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,4,2015-11-22,2015-12-30,95,10,10,10,10,10,10,2.73
8683011,1744441,3729,Priv. Room in the center of Fremont,Other neighborhoods,Seattle,WA,98103,47.65201608,-122.3518955,Apartment,Private room,2,1,1,1,Real Bed,f,moderate,f,f,6,2015-10-21,2015-12-07,97,10,10,10,9,10,10,2.37
8742753,19381151,704,Private room 1 min from UW,University District,Seattle,WA,98105,47.6613099,-122.3100722,Apartment,Private room,2,1,1,1,Real Bed,t,moderate,f,f,0,,,,,,,,,,
8849596,33923879,2197,"""La Femme"" room close to Downtown",Rainier Valley,Seattle,WA,98118,47.52773407,-122.2789029,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,0,,,,,,,,,,
8866960,23635078,959,Cozy Creative Room - Private Bath,Central Area,Seattle,WA,98144,47.596318,-122.2966468,Townhouse,Private room,2,1,1,1,Real Bed,f,moderate,f,f,3,2015-10-26,2015-12-22,90,10,10,10,10,10,10,1.27
8904766,33923879,2178,"""Sprocket"" room close to Downtown",Rainier Valley,Seattle,WA,98118,47.52543166,-122.2782337,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,1,2015-12-11,2015-12-11,100,10,10,8,8,10,10,1
8943821,11274242,3450,"Quiet, cozy, and perfect location!",Magnolia,Seattle,WA,98199,47.63862403,-122.3880129,Apartment,Private room,2,1.5,1,1,Real Bed,f,moderate,f,f,2,2015-11-05,2015-11-07,100,10,10,10,10,10,10,0.98
9075558,7237936,1973,Private Bedroom in a Modern House,Other neighborhoods,Seattle,WA,98103,47.70048324,-122.3465622,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,6,2015-11-05,2015-12-04,57,6,5,8,9,8,7,2.95
9075656,47332984,2276,Mt. Baker Private Bedroom and Bath,Rainier Valley,Seattle,WA,98144,47.5716745,-122.2877208,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,10,2015-11-01,2016-01-02,100,10,10,10,10,10,10,4.62
9109293,47477765,2062,Fauntleroy View Suite,West Seattle,Seattle,WA,98146,47.51468032,-122.3939678,Apartment,Private room,2,1,1,1,Real Bed,f,moderate,f,f,0,,,,,,,,,,
9174327,30988044,3677,1907 Fremont/Ballard Home,Other neighborhoods,Seattle,WA,98107,47.65555551,-122.3591348,House,Private room,4,1,1,2,Real Bed,f,moderate,f,f,1,2015-11-29,2015-11-29,100,10,10,10,10,10,10,0.81
9217337,47930029,3405,Light-filled Craftsman near zoo,Other neighborhoods,Seattle,WA,98103,47.66595567,-122.3563681,House,Private room,2,1.5,1,1,Real Bed,f,moderate,f,f,0,,,,,,,,,,
9258687,7057436,1052,The Norman - Modern Simplicity,Central Area,Seattle,WA,98144,47.59235748,-122.3033445,Townhouse,Private room,2,1.5,1,1,Real Bed,f,moderate,f,f,0,,,,,,,,,,
9282409,560743,60,Bright & Airy room w/ $1M views,Queen Anne,Seattle,WA,98119,47.63263391,-122.3693184,House,Private room,2,2,1,1,Real Bed,f,moderate,f,f,2,2015-11-20,2015-12-12,100,10,10,10,10,10,10,1.3
9319891,2911360,765,Private bath walk UW U Village(202),University District,Seattle,WA,98105,47.66317893,-122.3039904,Apartment,Private room,1,1,1,1,Real Bed,f,moderate,f,f,0,,,,,,,,,,
9347157,48509183,572,Lake Union View Apartment,Cascade,Seattle,WA,98109,47.63435769,-122.3409903,Apartment,Private room,2,1,1,1,Real Bed,f,moderate,f,f,4,2015-12-04,2015-12-18,100,9,9,10,10,10,9,3.75
9511676,20847926,729,Cozy room in the U-District,University District,Seattle,WA,98105,47.65741764,-122.3206441,Apartment,Private room,1,1,1,1,Real Bed,f,moderate,f,f,0,,,,,,,,,,
9597947,9447483,2260,Luxury inthe Heart of Columbia City,Rainier Valley,Seattle,WA,98118,47.55777401,-122.2840519,Apartment,Private room,2,2,1,1,Real Bed,f,moderate,f,f,0,,,,,,,,,,
9632775,2911360,2484,NEWQuiet Bright Room U Village/UW 2,Other neighborhoods,Seattle,WA,98105,47.66620805,-122.2956165,House,Private room,1,1,1,1,Real Bed,f,moderate,f,f,1,2015-12-21,2015-12-21,80,,8,,4,,,1
9696912,3975133,849,Quietude near downtown w/ parking,Central Area,Seattle,WA,98122,47.61067856,-122.3126715,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,0,,,,,,,,,,
9712716,3975133,927,Central & quiet - close to downtown,Central Area,Seattle,WA,98122,47.61056399,-122.3129119,House,Private room,2,1,1,2,Real Bed,f,moderate,f,f,3,2015-12-06,2016-01-03,100,10,10,10,10,10,10,3
9733841,50224557,2161,"Private, Cozy, Convenient W Seattle",Delridge,Seattle,WA,98106,47.52664748,-122.3611379,Bed & Breakfast,Private room,2,1,1,1,Real Bed,f,moderate,f,f,0,,,,,,,,,,
9797545,6645401,312,Cozy Room & Sleeping Nook,Other neighborhoods,Seattle,WA,98105,47.66128295,-122.326836,House,Private room,1,1,1,1,Real Bed,f,moderate,f,f,0,,,,,,,,,,
9814376,50557855,1959,comfy room&convenient locationï¼ˆä¸­è‹±ï¼‰,Beacon Hill,Seattle,WA,98118,47.53524506,-122.2848655,Townhouse,Private room,2,1,1,1,Real Bed,f,moderate,f,f,0,,,,,,,,,,
9883943,28943976,1818,Contemporary Getaway in Seattle,West Seattle,Seattle,WA,98116,47.58893774,-122.3821435,House,Private room,6,1.5,1,3,Real Bed,t,moderate,f,f,0,,,,,,,,,,
9961538,11266036,1193,Spacious Bedroom with Private Bath,Magnolia,Seattle,WA,98199,47.64944286,-122.3833124,Townhouse,Private room,4,1,1,1,Real Bed,t,moderate,f,f,0,,,,,,,,,,
9999955,29652358,1169,Private Bed & Bath Near Downtown,Magnolia,Seattle,WA,98199,47.65157061,-122.3837191,House,Private room,1,1,1,1,Real Bed,f,moderate,f,f,0,,,,,,,,,,
10299108,20448703,1955,Clean and bright suite bedroom(å¯ä¸­æ–‡),Beacon Hill,Seattle,WA,98108,47.54498546,-122.3008993,House,Private room,2,1,1,1,Real Bed,f,moderate,f,f,0,,,,,,,,,,
20868,35749,2426,2 BR Spacious Mother-in-Law Condo,Northgate,Seattle,WA,98115,47.69538567,-122.3130749,Apartment,Entire home/apt,6,1,2,2,Real Bed,f,moderate,f,f,91,2010-06-18,2015-11-29,94,10,10,10,10,9,9,1.35
53803,238982,3668,Amazing 3BR Fremont Townhome!,Other neighborhoods,Seattle,WA,98103,47.66032785,-122.3522265,House,Entire home/apt,4,3.5,3,3,Real Bed,f,moderate,f,t,41,2010-10-22,2015-09-16,96,10,9,10,10,10,10,0.65
53867,187753,2457,U District Backyard Cottage & Loft,Other neighborhoods,Seattle,WA,98115,47.67563437,-122.2956873,House,Entire home/apt,3,1,1,1,Real Bed,t,moderate,f,f,287,2010-10-18,2015-11-28,96,10,10,10,10,9,10,4.52
63308,308927,2569,Guest Studio - North Capitol Hill,Capitol Hill,Seattle,WA,98102,47.63877215,-122.3184355,House,Entire home/apt,2,1,1,1,Real Bed,f,moderate,f,t,320,2010-12-16,2015-12-07,98,10,10,10,10,10,10,5.2
63733,311363,162,Seattle- Ballard Guestsuite -  ,Ballard,Seattle,WA,98107,47.67171434,-122.3658876,Apartment,Entire home/apt,2,1,1,1,Real Bed,f,moderate,f,t,125,2011-04-23,2015-12-30,97,10,10,10,10,10,10,2.18
80188,409899,1841,Seattle North Beach B R Guest Suite,Other neighborhoods,Seattle,WA,98117,47.69757112,-122.3758754,House,Entire home/apt,3,1,2,2,Real Bed,t,moderate,f,t,133,2011-04-29,2015-12-08,97,10,10,10,10,9,10,2.33
103466,6762829,3369,Private Cottage in Phinney Ridge!,Other neighborhoods,Seattle,WA,98103,47.67114066,-122.3519144,House,Entire home/apt,4,1,1,1,Real Bed,f,moderate,f,f,103,2012-04-20,2015-11-29,96,10,10,10,10,10,10,2.28
103908,541406,537,Modern Flat Quick Walk 2 Green Lake,Other neighborhoods,Seattle,WA,98115,47.68427308,-122.3266159,House,Entire home/apt,2,1,1,1,Real Bed,f,moderate,t,t,4,2012-04-17,2015-09-20,95,10,10,10,10,10,10,0.09
116221,587302,3661,"Modern, Light-Filled Fremont Flat",Other neighborhoods,Seattle,WA,98103,47.65437102,-122.3574538,Apartment,Entire home/apt,2,1,1,1,Real Bed,f,moderate,t,t,25,2011-06-21,2016-01-01,97,10,10,9,9,10,9,0.45
132120,378445,318,Mother-in-Law Apartment in Seattle,Other neighborhoods,Seattle,WA,98103,47.66922781,-122.3351737,Apartment,Entire home/apt,4,1,1,1,Real Bed,f,moderate,f,f,35,2011-06-20,2015-11-28,94,10,9,10,10,10,10,0.63
143704,696788,606,"Private 1BR, Pkg, 5% to Charity",Central Area,Seattle,WA,98122,47.61231304,-122.2982522,House,Entire home/apt,3,1,1,2,Real Bed,f,moderate,t,t,181,2011-06-28,2015-12-28,95,9,10,10,10,9,9,3.29
160222,767899,251,Apt on Lake Union & inHeart of City,Queen Anne,Seattle,WA,98109,47.64034606,-122.3420882,Apartment,Entire home/apt,2,1,1,1,Real Bed,f,moderate,f,f,53,2011-07-20,2015-10-10,93,9,9,10,10,10,9,0.98
175576,239585,11,Private Apartment - Queen Anne Hill,Queen Anne,Seattle,WA,98119,47.63548171,-122.3584778,House,Entire home/apt,2,1,1,1,Real Bed,f,moderate,t,f,181,2011-07-21,2015-11-25,97,10,10,10,10,10,10,3.33
189156,179030,3470,Sweet Studio -Water & Mountain view,West Seattle,Seattle,WA,98136,47.54543065,-122.3978373,Apartment,Entire home/apt,2,1,0,1,Real Bed,t,moderate,t,t,106,2011-09-06,2015-12-29,96,10,9,10,10,10,10,2.01
190984,923095,2227,Home in Hillman City,Rainier Valley,Seattle,WA,98118,47.55284232,-122.2778936,Apartment,Entire home/apt,2,1,1,1,Real Bed,f,moderate,f,f,51,2014-05-14,2015-08-31,87,9,9,9,9,7,8,2.55
193836,583579,1725,Spacious Studio Near Lincoln Park,West Seattle,Seattle,WA,98136,47.53570065,-122.3863124,House,Entire home/apt,5,1,0,1,Real Bed,f,moderate,f,t,92,2011-08-14,2015-12-29,93,9,9,10,10,9,9,1.72
